[2024-11-25T00:00:02.578+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-25T00:00:02.598+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.607+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.608+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-25T00:00:02.624+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-24 00:00:00+00:00
[2024-11-25T00:00:02.642+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1607) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-25T00:00:02.645+0000] {standard_task_runner.py:72} INFO - Started process 1615 to run task
[2024-11-25T00:00:02.642+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-24T00:00:00+00:00', '--job-id', '238', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpocqy4myb']
[2024-11-25T00:00:02.646+0000] {standard_task_runner.py:105} INFO - Job 238: Subtask extract_usa_spending_data_task
[2024-11-25T00:00:02.706+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [running]> on host c38f41c7f3f7
[2024-11-25T00:20:45.307+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DP-72-0001_8620
[2024-11-25T00:20:45.797+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DE-72-0001_8620
[2024-11-25T00:20:46.222+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-DM-72-0001_8620
[2024-11-25T00:20:47.050+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DP-72-0001_8620
[2024-11-25T00:20:47.529+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-DZ-72-0001_8620
[2024-11-25T00:20:47.966+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-DC-72-0001_8620
[2024-11-25T00:20:48.327+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-DC-72-0001_8620
[2024-11-25T00:20:48.684+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DC-72-0001_8620
[2024-11-25T00:20:49.158+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-DC-72-0001_8620
[2024-11-25T00:20:49.533+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DF-72-0001_8620
[2024-11-25T00:20:49.993+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-DW-72-0001_8620
[2024-11-25T00:20:50.513+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DI-72-0001_8620
[2024-11-25T00:20:51.008+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-DC-72-0001_8620
[2024-11-25T00:20:51.366+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-DC-72-0001_8620
[2024-11-25T00:20:51.790+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-DC-72-0001_8620
[2024-11-25T00:20:52.262+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DC-72-0001_8620
[2024-11-25T00:20:52.802+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-DC-72-0001_8620
[2024-11-25T00:20:53.260+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-DC-72-0001_8620
[2024-11-25T00:20:53.828+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-DC-72-0001_8620
[2024-11-25T00:20:54.298+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DC-72-0001_8620
[2024-11-25T00:20:54.894+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-DC-72-0001_8620
[2024-11-25T00:20:55.413+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-DC-72-0001_8620
[2024-11-25T00:20:56.449+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-DC-72-0001_8620
[2024-11-25T00:20:56.924+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-DC-72-0001_8620
[2024-11-25T00:20:57.288+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-DC-72-0001_8620
[2024-11-25T00:20:57.690+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DN-72-0001_8620
[2024-11-25T00:20:58.109+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0007_8620
[2024-11-25T00:20:58.456+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0007_8620
[2024-11-25T00:20:58.815+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0007_8620
[2024-11-25T00:20:59.234+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0007_8620
[2024-11-25T00:20:59.594+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-05-DJ-72-0001_8620
[2024-11-25T00:20:59.951+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0007_8620
[2024-11-25T00:21:00.409+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-25T00:21:00.992+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-25T00:21:01.526+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-25T00:21:01.928+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-25T00:21:02.382+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-25T00:21:02.802+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-25T00:21:03.246+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-25T00:21:03.712+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-25T00:21:04.086+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-25T00:21:04.471+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-25T00:21:05.065+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-25T00:21:05.512+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-25T00:21:05.885+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-25T00:21:06.218+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-25T00:21:06.607+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-25T00:21:06.996+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-25T00:21:07.347+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-25T00:21:07.689+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-25T00:21:08.034+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-25T00:21:08.371+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-25T00:21:08.699+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-25T00:21:09.050+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-25T00:21:09.455+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-25T00:21:09.946+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-25T00:21:10.313+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-25T00:21:10.758+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-25T00:21:11.120+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-25T00:21:11.460+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-25T00:21:11.804+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-25T00:21:12.144+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-25T00:21:12.488+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-25T00:21:12.951+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-25T00:21:13.390+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-25T00:21:13.765+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-25T00:21:14.106+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-25T00:21:14.441+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-25T00:21:14.796+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-25T00:21:15.160+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-25T00:21:15.534+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-25T00:21:15.874+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-25T00:21:16.220+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-25T00:21:16.568+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-25T00:21:16.947+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-25T00:21:17.326+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-25T00:21:17.987+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-25T00:21:18.322+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-25T00:21:18.674+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-25T00:21:19.103+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-25T00:21:19.539+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-25T00:21:20.416+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-25T00:21:21.007+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-25T00:21:21.355+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-25T00:21:21.811+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-25T00:21:22.154+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-25T00:21:22.575+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-25T00:21:23.083+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-25T00:21:23.534+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-25T00:21:23.923+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-25T00:21:24.292+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-25T00:21:24.790+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-25T00:21:25.243+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-25T00:21:25.691+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-25T00:21:26.046+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-25T00:21:26.426+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-25T00:21:26.778+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-25T00:21:27.131+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-25T00:21:27.613+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0004_8620
[2024-11-25T00:21:27.983+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0004_8620
[2024-11-25T00:21:28.810+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0004_8620
[2024-11-25T00:21:29.223+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0004_8620
[2024-11-25T00:21:29.638+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0005_8620
[2024-11-25T00:21:30.098+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0004_8620
[2024-11-25T00:21:30.595+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0004_8620
[2024-11-25T00:21:30.997+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0004_8620
[2024-11-25T00:21:31.354+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0008_8620
[2024-11-25T00:21:31.692+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0008_8620
[2024-11-25T00:21:32.044+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0014_8620
[2024-11-25T00:21:32.410+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0006_8620
[2024-11-25T00:21:32.769+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0020_8620
[2024-11-25T00:21:33.164+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0013_8620
[2024-11-25T00:21:33.532+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0011_8620
[2024-11-25T00:21:33.897+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0001_8620
[2024-11-25T00:21:34.334+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0005_8620
[2024-11-25T00:21:34.732+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0005_8620
[2024-11-25T00:21:35.223+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0006_8620
[2024-11-25T00:21:35.609+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0008_8620
[2024-11-25T00:21:36.014+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0006_8620
[2024-11-25T00:21:36.382+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0010_8620
[2024-11-25T00:21:36.752+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0005_8620
[2024-11-25T00:21:37.165+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0011_8620
[2024-11-25T00:21:37.660+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0014_8620
[2024-11-25T00:21:38.014+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0005_8620
[2024-11-25T00:21:38.426+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0011_8620
[2024-11-25T00:21:38.774+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0001_8620
[2024-11-25T00:21:39.295+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0019_8620
[2024-11-25T00:21:39.662+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0001_8620
[2024-11-25T00:21:40.213+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0005_8620
[2024-11-25T00:21:40.734+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0005_8620
[2024-11-25T00:21:41.095+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0005_8620
[2024-11-25T00:21:41.457+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0005_8620
[2024-11-25T00:21:41.911+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0005_8620
[2024-11-25T00:21:42.412+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0024_8620
[2024-11-25T00:21:42.754+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0001_8620
[2024-11-25T00:21:43.266+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0005_8620
[2024-11-25T00:21:43.678+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0005_8620
[2024-11-25T00:21:44.183+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0022_8620
[2024-11-25T00:21:44.568+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0001_8620
[2024-11-25T00:21:45.116+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0001_8620
[2024-11-25T00:21:45.639+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0006_8620
