[2024-11-26T05:23:56.011+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-26T05:23:56.065+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.121+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.122+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-26T05:23:56.181+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-26 05:23:53.853764+00:00
[2024-11-26T05:23:56.198+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'manual__2024-11-26T05:23:53.853764+00:00', '--job-id', '368', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp0x55uq5i']
[2024-11-26T05:23:56.209+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=12521) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-26T05:23:56.207+0000] {standard_task_runner.py:105} INFO - Job 368: Subtask extract_usa_spending_data_task
[2024-11-26T05:23:56.212+0000] {standard_task_runner.py:72} INFO - Started process 12523 to run task
[2024-11-26T05:23:56.314+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [running]> on host 6a246d8d590f
[2024-11-26T05:42:48.535+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0012_8620 (Request 470/507)
[2024-11-26T05:42:50.939+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0021_8620 (Request 471/507)
[2024-11-26T05:42:53.292+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0021_8620 (Request 472/507)
[2024-11-26T05:42:55.620+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0021_8620 (Request 473/507)
[2024-11-26T05:42:57.949+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0021_8620 (Request 474/507)
[2024-11-26T05:43:00.274+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-14-MC-72-0025_8620 (Request 475/507)
[2024-11-26T05:43:02.663+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0027_8620 (Request 476/507)
[2024-11-26T05:43:05.017+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0021_8620 (Request 477/507)
[2024-11-26T05:43:07.372+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0027_8620 (Request 478/507)
[2024-11-26T05:43:09.691+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0012_8620 (Request 479/507)
[2024-11-26T05:43:12.011+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0025_8620 (Request 480/507)
[2024-11-26T05:43:14.341+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0025_8620 (Request 481/507)
[2024-11-26T05:43:16.794+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0021_8620 (Request 482/507)
[2024-11-26T05:43:19.130+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0025_8620 (Request 483/507)
[2024-11-26T05:43:21.486+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0027_8620 (Request 484/507)
[2024-11-26T05:43:23.803+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0027_8620 (Request 485/507)
[2024-11-26T05:43:26.146+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0025_8620 (Request 486/507)
[2024-11-26T05:43:28.486+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0021_8620 (Request 487/507)
[2024-11-26T05:43:31.180+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0021_8620 (Request 488/507)
[2024-11-26T05:43:33.505+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0025_8620 (Request 489/507)
[2024-11-26T05:43:36.172+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-18-MC-72-0012_8620 (Request 490/507)
[2024-11-26T05:43:38.589+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0025_8620 (Request 491/507)
[2024-11-26T05:43:40.938+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0025_8620 (Request 492/507)
[2024-11-26T05:43:43.245+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MC-72-0012_8620 (Request 493/507)
[2024-11-26T05:43:45.573+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-21-MC-72-0012_8620 (Request 494/507)
[2024-11-26T05:43:47.908+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-19-MC-72-0012_8620 (Request 495/507)
[2024-11-26T05:43:50.253+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0027_8620 (Request 496/507)
[2024-11-26T05:43:52.589+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-20-MW-72-0027_8620 (Request 497/507)
[2024-11-26T05:43:54.932+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0025_8620 (Request 498/507)
[2024-11-26T05:43:57.281+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-15-MC-72-0012_8620 (Request 499/507)
[2024-11-26T05:43:59.607+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0025_8620 (Request 500/507)
[2024-11-26T05:44:01.930+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0012_8620 (Request 501/507)
[2024-11-26T05:44:04.335+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-23-MC-72-0012_8620 (Request 502/507)
[2024-11-26T05:44:06.752+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-17-MC-72-0025_8620 (Request 503/507)
[2024-11-26T05:44:09.082+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0025_8620 (Request 504/507)
[2024-11-26T05:44:11.412+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-22-MC-72-0012_8620 (Request 505/507)
[2024-11-26T05:44:13.737+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-24-MC-72-0012_8620 (Request 506/507)
[2024-11-26T05:44:16.103+0000] {usa_spending_extraction_script.py:71} INFO - Fetching data for award ID: ASST_NON_B-16-MC-72-0012_8620 (Request 507/507)
[2024-11-26T05:44:18.918+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/other_data_11_26_2024.csv
[2024-11-26T05:44:18.923+0000] {logging_mixin.py:190} INFO - Extracting Funding Data
[2024-11-26T05:44:18.926+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-26T05:44:19.310+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DP-72-0001_8620
[2024-11-26T05:44:19.749+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DE-72-0001_8620
[2024-11-26T05:44:20.143+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-DM-72-0001_8620
[2024-11-26T05:44:20.591+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DP-72-0001_8620
[2024-11-26T05:44:20.936+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-DZ-72-0001_8620
[2024-11-26T05:44:21.312+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-DC-72-0001_8620
[2024-11-26T05:44:21.663+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-DC-72-0001_8620
[2024-11-26T05:44:22.075+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DC-72-0001_8620
[2024-11-26T05:44:22.444+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-DC-72-0001_8620
[2024-11-26T05:44:22.766+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DF-72-0001_8620
[2024-11-26T05:44:23.151+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-DW-72-0001_8620
[2024-11-26T05:44:23.552+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DI-72-0001_8620
[2024-11-26T05:44:24.354+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-DC-72-0001_8620
[2024-11-26T05:44:24.701+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-DC-72-0001_8620
[2024-11-26T05:44:25.056+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-DC-72-0001_8620
[2024-11-26T05:44:25.454+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-DC-72-0001_8620
[2024-11-26T05:44:25.930+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-DC-72-0001_8620
[2024-11-26T05:44:26.305+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-DC-72-0001_8620
[2024-11-26T05:44:26.746+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-DC-72-0001_8620
[2024-11-26T05:44:27.410+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-DC-72-0001_8620
[2024-11-26T05:44:27.864+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-DC-72-0001_8620
[2024-11-26T05:44:28.252+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-DC-72-0001_8620
[2024-11-26T05:44:29.060+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-DC-72-0001_8620
[2024-11-26T05:44:29.474+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-DC-72-0001_8620
[2024-11-26T05:44:29.786+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-DC-72-0001_8620
[2024-11-26T05:44:30.113+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-DN-72-0001_8620
[2024-11-26T05:44:30.438+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0007_8620
[2024-11-26T05:44:30.780+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0007_8620
[2024-11-26T05:44:31.117+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0007_8620
[2024-11-26T05:44:31.451+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0007_8620
[2024-11-26T05:44:31.764+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-05-DJ-72-0001_8620
[2024-11-26T05:44:32.088+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0007_8620
[2024-11-26T05:44:32.471+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-26T05:44:32.868+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-26T05:44:33.361+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-26T05:44:33.674+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-26T05:44:34.082+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-26T05:44:34.409+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-26T05:44:34.820+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-26T05:44:35.195+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-26T05:44:35.533+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-26T05:44:35.871+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-26T05:44:36.251+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-26T05:44:36.644+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-26T05:44:36.976+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-26T05:44:37.298+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-26T05:44:37.605+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-26T05:44:37.945+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-26T05:44:38.281+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-26T05:44:38.608+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-26T05:44:38.969+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-26T05:44:39.295+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-26T05:44:39.646+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-26T05:44:40.253+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-26T05:44:40.596+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-26T05:44:40.953+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-26T05:44:41.299+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-26T05:44:41.640+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-26T05:44:41.981+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-26T05:44:42.326+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-26T05:44:42.751+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-26T05:44:43.087+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-26T05:44:43.428+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-26T05:44:43.746+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-26T05:44:44.072+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-26T05:44:44.430+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-26T05:44:44.762+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-26T05:44:45.115+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-26T05:44:45.437+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-26T05:44:45.776+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-26T05:44:46.084+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-26T05:44:46.397+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-26T05:44:46.738+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-26T05:44:47.089+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-26T05:44:47.405+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-26T05:44:47.795+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-26T05:44:48.167+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-26T05:44:48.624+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-26T05:44:50.323+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-26T05:44:50.662+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-26T05:44:51.065+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-26T05:44:51.534+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-26T05:44:51.987+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-26T05:44:52.311+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-26T05:44:52.689+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-26T05:44:52.993+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-26T05:44:53.384+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-26T05:44:53.851+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-26T05:44:54.230+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-26T05:44:54.564+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-26T05:44:54.892+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-26T05:44:55.285+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-26T05:44:55.685+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-26T05:44:56.170+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-26T05:44:56.516+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-26T05:44:56.865+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-26T05:44:57.204+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-26T05:44:57.506+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-26T05:44:57.917+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0004_8620
